"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
875299,"UNICOM",908898537,"EE101093932","RAVIMIAMET","STATE AGENCY OF MEDICINES","false","PUB","NOORUSE 1","50411","Tartu","EE","EE008","58.3660955,26.6943878","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/908898537/875299","2024-11-13 14:12:30",1961587,32,"participant",292325,292325,"292325","false",""
875299,"UNICOM",972459824,"","DEPARTMENT OF HEALTH","","false","PUB","Block 1, Miesian Plaza, 50 – 58 Lower Baggot Street","D02 XW14","Dublin","IE","IE061","53.3497645,-6.2602732","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972459824/875299","2024-11-13 14:12:30",2965970,11,"participant",172293.98,172293.98,"172293,98","false",""
875299,"UNICOM",998771559,"SE202100407801","LAKEMEDELSVERKET","MEDICAL PRODUCTS AGENCY MPA","false","PUB","DAG HAMMARSKJOLDS VAG 42","75103","Uppsala","SE","SE121","59.84249815,17.640903550101882","http://www.mpa.se","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998771559/875299","2024-11-13 14:12:30",2112105,28,"participant",973204.66,973204.66,"973204,66","false",""
875299,"UNICOM",949831276,"NL823142802B01","AGENTSCHAP COLLEGE TER BEOORDELING VAN GENEESMIDDELEN","","false","PUB","GRAADT VAN ROGGENWEG 500","3531AH","Utrecht","NL","NL350","52.086185,5.1001632","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949831276/875299","2024-11-13 14:12:30",2918462,5,"participant",1753851.25,1753851.25,"1753851,25","false",""
875299,"UNICOM",948864283,"HR37926884937","AGENCIJA ZA LIJEKOVE I MEDICINSKE PROIZVODE","HALMED","false","PUB","KSAVERSKA CESTA 4","10 000","Zagreb","HR","HR050","45.813177,15.977048","https://www.halmed.hr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948864283/875299","2024-11-13 14:12:30",2546479,4,"participant",421250,421250,"421250","false",""
875299,"UNICOM",998853621,"ESQ9150013B","SERVICIO ANDALUZ DE LA SALUD","","false","PUB","AVENIDA DE LA CONSTITUCION 18","41071","SEVILLA","ES","ES618","37.9378384,-5.759158","http://www.sas.junta-andalucia.es/principal/default.asp","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998853621/875299","2024-11-13 14:12:30",1911875,31,"participant",368646.25,368646.25,"368646,25","false",""
875299,"UNICOM",983406274,"PT600037002","INFARMED - AUTORIDADE NACIONAL DO MEDICAMENTO E PRODUTOS DA SAUDE IP","INFARMED","false","PUB","AVENIDA DO BRASIL 53","1749 004","Lisboa","PT","PT1A0","38.7571061,-9.1460882","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/983406274/875299","2024-11-13 14:12:30",1907948,22,"participant",358750,358750,"512500","false",""
674907,"EVER-EST",999537083,"ESN0063121H","EUROPEAN UNION SATELLITE CENTRE","SATCEN","false","PUB","AVENIDA DE CADIZ ED 457-BASE AEREA DE TORREJON","28850","Torrejon De Ardoz","ES","ES300","40.4587767,-3.4793342","http://www.eusc.europa.eu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999537083/674907","2022-08-16 20:00:14",1910042,9,"participant",550276,550276,"550276,25","false",""
875209,"ADLIFE",929148645,"SE232100021401","REGION JAMTLAND HARJEDALEN","RJH","false","PUB","KYRKGATAN 12","831 27","Ostersund","SE","SE322","63.1742083,14.6392615","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/929148645/875209","2024-10-28 16:30:07",2517120,7,"participant",328738.49,328738.49,"328738,49","true",""
875209,"ADLIFE",999581509,"IL589902279","MACCABI SHEIRUTEI BRIUT FOUNDATION","MACCABI HEALTHCARE SERVICES HMO MACCABI","false","PUB","HAMERED STREET 27","68125","Tel Aviv","IL","IL","32.0804808,34.7805274","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999581509/875209","2024-10-28 16:30:07",2142568,8,"thirdParty",0,171397.5,"0","false",""
875209,"ADLIFE",999602073,"DK29190909","REGION SYDDANMARK","REGION OF SOUTHERN DENMARK","false","PUB","DAMHAVEN 12","7100","Vejle","DK","DK032","55.704788,9.524795","https://www.regionsyddanmark.dk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999602073/875209","2024-10-28 16:30:07",1908878,4,"participant",600550,600550,"600550","false",""
875209,"ADLIFE",910868801,"PL8992227939","SZPITAL SPECJALISTYCZNY IM A FALKIEWICZA WE WROCLAWIU","A.FALKIEWICZ SPECIALIST HOSPITAL","false","PUB","UL. WARSZAWSKA 2","52 114","Wroclaw","PL","PL514","51.17699105,17.175197351854827","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910868801/875209","2024-10-28 16:30:07",1959290,5,"participant",8254.42,8254.42,"11791,9","true",""
875209,"ADLIFE",993205990,"ESS5100023J","Servicio Vasco de Salud Osakidetza","Osakidetza","false","PUB","Alava 45","01006","Vitoria-Gasteiz","ES","ES211","42.8073828,-2.7771502","http://www.osakidetza.euskadi.net/v19-oskhome/es/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/993205990/875209","2024-10-28 16:30:07",2168298,1,"thirdParty",0,334995,"0","false",""
727745,"Trillium II",950932323,"PT509540716","SPMS - SERVICOS PARTILHADOS DO MINISTERIO DA SAUDE EPE","SPMS","false","PUB","AVENIDA DA REPUBLICA, 61","1050 189","Lisboa","PT","PT1A0","38.7077926,-9.136506","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950932323/727745","2022-09-04 00:39:58",2348621,15,"participant",25987.5,25987.5,"25987,5","false",""
643636,"Sound of Vision",940739660,"","BJONUSTU-OG BEKKINGARMIOSTOO FYRIRBLINDA SJONSKERTA OG DAUFBLINDA EINSTAKLINGA","NATIONAL INSTITUTE FOR THE BLIND","false","PUB","HAMRAHLID 17","105","Reykjavik","IS","IS001","64.1316365,-21.9079489","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940739660/643636","2023-09-01 14:18:12",2420905,6,"participant",197832.5,197832.5,"197832,5","false",""
692819,"SIMPATICO",999640582,"GB173548838","SHEFFIELD CITY COUNCIL","SHEFFIELD","false","PUB","TOWN HALL","S1 1UJ","Sheffield","UK","UKE32","53.3803683,-1.46970076901313","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999640582/692819","2024-08-01 11:31:03",2381384,10,"participant",153750,153750,"153750","false",""
692819,"SIMPATICO",952474429,"IT00355870221","COMUNE DI TRENTO","","false","PUB","BELENZANI 19","38122","Trento","IT","ITH20","46.0690458,11.1212784","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952474429/692819","2024-08-01 11:31:03",2381382,8,"participant",156250,156250,"156250","false",""
692819,"SIMPATICO",923591321,"ESS1511001H","CONSELLERIA DE POLITICA SOCIAL  XUNTA DE GALICIA","","false","PUB","Edificio Administrativo San Caetano s/n","15781","Santiago De Compostela","ES","ES111","42.8804219,-8.5458607","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/923591321/692819","2024-08-01 11:31:03",2381383,9,"participant",148750,148750,"148750","false",""
875215,"VALUECARE",930262690,"IT00737700260","ISTITUTO PER SERVIZI DI RICOVERO E ASSISTENZA AGLI ANZIANI","ISTITUTO PER SERVIZI DI RICOVERO E ASSISTENZA AGLI ANZIANI","false","PUB","BORGO MAZZINI 48","31100","Treviso","IT","ITH34","45.6691536,12.2508495","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/930262690/875215","2024-12-23 16:27:08",3146731,7,"participant",407256.25,407256.25,"407256,25","false",""
735582,"JIVE",999624480,"GB112082130","BIRMINGHAM CITY COUNCIL","BCC","false","PUB","COUNCIL HOUSE, VICTORIA SQUARE","B1 1BB","Birmingham","UK","UKG31","52.4801807,-1.90281144498422","http://www.birmingham.gov.uk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999624480/735582","2024-12-26 09:28:25",1920229,3,"participant",5117000,5117000,"6558824,29","false",""
735582,"JIVE",984742352,"GB663726613","ABERDEEN CITY COUNCIL*","Aberdeen City Council","false","PUB","BROAD STREET TOWN HOUSE","AB10 1FY","Aberdeen","UK","UKM50","57.1452452,-2.0913744","https://www.aberdeencity.gov.uk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/984742352/735582","2024-12-26 09:28:25",2068221,2,"participant",4030867.73,4030867.73,"14186601,81","false",""
735582,"JIVE",954328972,"NL001825100B03","GELDERLAND","PRV GLD","false","PUB","MARKT 11","6811 CG","Arnhem","NL","NL226","51.9373662,5.9439486","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/954328972/735582","2024-12-26 09:28:25",2547296,26,"participant",1950909.09,1950909.09,"7720818,75","false",""
959201,"INTERLINK",999442023,"","MINISTERO DELL'ECONOMIA E DELLE FINANZE","MINISTRY OF ECONOMY AND FINANCE","false","PUB","VIA XX SETTEMBRE 97","00187","Roma","IT","ITI43","41.9885079,13.0684388","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999442023/959201","2024-10-25 12:02:27",2090615,8,"participant",198250,198250,"198250","false",""
959201,"INTERLINK",969236417,"ESP5030300G","AYUNTAMIENTO DE ZARAGOZA","","false","PUB","PLAZA DEL PILAR 18","50071","Zaragoza","ES","ES243","41.6521342,-0.8809427","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/969236417/959201","2024-10-25 12:02:27",2379943,10,"participant",168250,101825,"168250","false",""
959201,"INTERLINK",950562171,"","VIEDAS ADMINISTRACIJAS UN REGIONALAS ATTISTIBAS MINISTRIJA","MINISTRY OF SMART ADMINISTRATION AND REGIONAL DEVELOPMENT","false","PUB","Peldu 25","LV-1494","Riga","LV","LV006","56.946143649999996,24.10674556982549","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950562171/959201","2024-10-25 12:02:27",2558995,9,"participant",193250,193250,"193250","false",""
826353,"DigitalHealthEurope",998472023,"","INCE INIZIATIVA CENTRO EUROPEA - SEGRETARIATO ESECUTIVO","INCE","false","PUB","Via Genova  9","34121","Trieste","IT","ITH44","45.65175,13.7710895","http://www.cei.int","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998472023/826353","2025-01-28 19:20:40",1922370,16,"participant",41400,41400,"41400","false",""
826353,"DigitalHealthEurope",950932323,"PT509540716","SPMS - SERVICOS PARTILHADOS DO MINISTERIO DA SAUDE EPE","SPMS","false","PUB","AVENIDA DA REPUBLICA, 61","1050 189","Lisboa","PT","PT1A0","38.7077926,-9.136506","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950932323/826353","2025-01-28 19:20:40",2348621,3,"participant",167950,167950,"167950","false",""
689909,"HiTech AlkCarb",999642037,"GB645424538","NATURAL HISTORY MUSEUM","NHM","false","PUB","CROMWELL ROAD","SW7 5BD","London","UK","UK","51.494882,-0.1847716","http://www.nhm.ac.uk/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999642037/689909","2024-09-06 18:03:03",1907004,10,"participant",138625,138625,"138625","false",""
869366,"ENVISION",940178806,"","NATIONAL PAYING AGENCY","NATIONAL PAYING AGENCY","false","PUB","BLINDZIU STREET 17","08111","Vilnius","LT","LT011","54.696561,25.2388486","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940178806/869366","2024-08-01 15:48:23",2381252,3,"participant",217500,217500,"217500","false",""
869366,"ENVISION",905659610,"CY90002176Z","ORGANISMOS AGROTIKON PLIROMON","CYPRUS AGRICULTURAL PAYMENTS ORGANISATION","false","PUB","MICHAIL KOUTSOFTA 20","2000","Strovolos","CY","CY000","35.1328993,33.3454972","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905659610/869366","2024-08-01 15:48:23",1961219,5,"participant",148750,148750,"148750","false",""
869366,"ENVISION",999575107,"BE0316380841","VLAAMSE GEWEST","VL O","false","PUB","AVENUE DU PORT 88","1000","Bruxelles / Brussel","BE","BE100","50.86621705,4.350107410729449","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999575107/869366","2024-08-01 15:48:23",1912462,4,"participant",92250,92250,"92250","false",""
116068,"VSV-EBOPLUS",983202283,"","EIDGENOSSISCHES DEPARTEMENT FUR VERTEIDIGUNG, BEVOLKERUNGSSCHUTZ UND SPORT","VBS (DDPS)","false","PUB","BUNDESHAUS OST","CH-3003","Bern","CH","CH021","46.94654225,7.445521153616182","http://www.vbs.admin.ch/internet/vbs/en/home/departement.html/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/983202283/116068","2024-02-01 17:26:52",1951675,10,"participant",0,0,"450000","false",""
641460,"LARA",999624480,"GB112082130","BIRMINGHAM CITY COUNCIL","BCC","false","PUB","COUNCIL HOUSE, VICTORIA SQUARE","B1 1BB","Birmingham","UK","UKG31","52.4801807,-1.90281144498422","http://www.birmingham.gov.uk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999624480/641460","2024-09-06 18:14:31",1920229,7,"participant",56300,56300,"56300","false",""
769830,"CAPTAIN",951479985,"IT01429410226","AZIENDA PROVINCIALE PER I SERVIZI SANITARI","AZIENDA PROVINCIALE PER I SERVIZI SANITARI","false","PUB","VIA DEGASPERI 79","38100","Trento","IT","ITH20","46.052654,11.1190961","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951479985/769830","2022-06-13 18:04:30",2544850,13,"participant",68750,68750,"68750","false",""
740879,"SEIMED INNOSUP",950144295,"ESQ9650026I","CONSEJO DE CAMARAS OFICIALES DE COMERCIO, INDUSTRIA Y NAVIGACION DE LA COMUNIDAD VALENCIANA","CCCV","false","PUB","PLAZA ALFONSO EL MAGNANIMO 12","46003","Valencia","ES","ES523","39.4699014,-0.3759512","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950144295/740879","2022-08-15 12:46:53",2547461,3,"participant",0,0,"0","false","false"
740879,"SEIMED INNOSUP",999799953,"ESQ4673002D","CAMARA OFICIAL DE COMERCIO INDUSTRIA, SERVICIOS Y NAVEGACION DE VALENCIA","CAMARA VALENCIA","false","PUB","CALLE POETA QUEROL 15","46002","Valencia","ES","ES523","39.5571887,-0.5470998","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999799953/740879","2022-08-15 12:46:53",2567489,4,"participant",0,0,"0","false","false"
740879,"SEIMED INNOSUP",996731843,"ESQ8050004D","INSTITUTO DE FOMENTO DE LA REGION DE MURCIA","","false","PUB","AVENIDA DE LA FAMA 3","30003","Murcia","ES","ES620","37.987348,-1.1199358","http://www.ifrm-murcia.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996731843/740879","2022-08-15 12:46:53",1906805,2,"participant",50700,50700,"50700","false",""
740879,"SEIMED INNOSUP",999915577,"ESQ4640001F","INSTITUTO VALENCIANO DE LA COMPETITIVIDAD EMPRESARIAL","IVACE","false","PUB","CALLE DE LA DEMOCRACIA 77","46018","Valencia","ES","ES523","39.4699014,-0.3759512","http://www.ivace.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999915577/740879","2022-08-15 12:46:53",1966048,1,"coordinator",159250,159250,"159250","false",""
879528,"INNOVACTION 2020-21",950144295,"ESQ9650026I","CONSEJO DE CAMARAS OFICIALES DE COMERCIO, INDUSTRIA Y NAVIGACION DE LA COMUNIDAD VALENCIANA","CCCV","false","PUB","PLAZA ALFONSO EL MAGNANIMO 12","46003","Valencia","ES","ES523","39.4699014,-0.3759512","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950144295/879528","2023-12-18 20:15:08",2547461,3,"participant",0,0,"0","false","false"
879528,"INNOVACTION 2020-21",999799953,"ESQ4673002D","CAMARA OFICIAL DE COMERCIO INDUSTRIA, SERVICIOS Y NAVEGACION DE VALENCIA","CAMARA VALENCIA","false","PUB","CALLE POETA QUEROL 15","46002","Valencia","ES","ES523","39.5571887,-0.5470998","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999799953/879528","2023-12-18 20:15:08",2567489,4,"participant",0,0,"0","false","false"
879528,"INNOVACTION 2020-21",996731843,"ESQ8050004D","INSTITUTO DE FOMENTO DE LA REGION DE MURCIA","","false","PUB","AVENIDA DE LA FAMA 3","30003","Murcia","ES","ES620","37.987348,-1.1199358","http://www.ifrm-murcia.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996731843/879528","2023-12-18 20:15:08",1906805,2,"participant",66615,66615,"66615","false",""
879528,"INNOVACTION 2020-21",999915577,"ESQ4640001F","INSTITUTO VALENCIANO DE LA COMPETITIVIDAD EMPRESARIAL","IVACE","false","PUB","CALLE DE LA DEMOCRACIA 77","46018","Valencia","ES","ES523","39.4699014,-0.3759512","http://www.ivace.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999915577/879528","2023-12-18 20:15:08",1966048,1,"coordinator",79960,79960,"79960","false",""
674812,"SEIMED INNOSUP",950144295,"ESQ9650026I","CONSEJO DE CAMARAS OFICIALES DE COMERCIO, INDUSTRIA Y NAVIGACION DE LA COMUNIDAD VALENCIANA","CCCV","false","PUB","PLAZA ALFONSO EL MAGNANIMO 12","46003","Valencia","ES","ES523","39.4699014,-0.3759512","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950144295/674812","2022-08-11 11:18:05",2547461,3,"participant",0,0,"0","false","false"
674812,"SEIMED INNOSUP",999799953,"ESQ4673002D","CAMARA OFICIAL DE COMERCIO INDUSTRIA, SERVICIOS Y NAVEGACION DE VALENCIA","CAMARA VALENCIA","false","PUB","CALLE POETA QUEROL 15","46002","Valencia","ES","ES523","39.5571887,-0.5470998","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999799953/674812","2022-08-11 11:18:05",2567489,4,"participant",0,0,"0","false","false"
674812,"SEIMED INNOSUP",996731843,"ESQ8050004D","INSTITUTO DE FOMENTO DE LA REGION DE MURCIA","","false","PUB","AVENIDA DE LA FAMA 3","30003","Murcia","ES","ES620","37.987348,-1.1199358","http://www.ifrm-murcia.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996731843/674812","2022-08-11 11:18:05",1906805,2,"participant",76773.75,76773.75,"76773,75","false",""
